,id,name,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
607,B0FFHCTT79,滨湖招待所,山东省,370000,济宁市,537,汶上县,370830,0537-7936606,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4937b52dc4196ee00e4a3de2846a9468'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/f60796adc9e5f1e7422efe9ce90b630e'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/30ef701647391ca18795f873d3815f1b'}]",2022-07-02T01:50:18,116.536308,35.829549,116.53088782901504,35.82968827477132,住宿服务,宾馆酒店,宾馆酒店
608,B0FFLQE4AU,汶上世胜酒店,山东省,370000,济宁市,537,汶上县,370830,0537-7132555,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/4cfafe30c8fddc92ba6b7d51c7b8ce24'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/f442e372838e849f77f15d34faf385db'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b6ab8e48707a6cd234fa196bc5ea987a'}]",2022-07-02T01:50:18,116.522191,35.565919,116.51675381843393,35.56614258958967,住宿服务,宾馆酒店,宾馆酒店
609,B0FFHU8DYR,曲阜珍和宾馆,山东省,370000,济宁市,537,曲阜市,370881,0537-4623369,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/b6f1314b40e240fe5d519da78b16e190'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/658d7636731a7ae5c3854e332d4492e4'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/9cff54b22d3781683e0b87e0092cbe44'}]",2022-07-02T01:50:18,117.065237,35.538478,117.05928216285,35.53848226752676,住宿服务,宾馆酒店,宾馆酒店
610,B0FFL20VJ4,济宁大成至信公寓,山东省,370000,济宁市,537,曲阜市,370881,[],住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/2f6bd35058bd9955acbed4cac42ed60b'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/db50fff8630d9bd37ed9c2c119e697ca'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/94507e27cd92ac833e3142afaf7dfefb'}]",2022-07-02T01:50:18,117.020418,35.599682,117.01460593836208,35.59974999693576,住宿服务,住宿服务相关,住宿服务相关
611,B0FFHEAGO0,汶上祥隆酒店,山东省,370000,济宁市,537,汶上县,370830,18653715415;0537-7268989,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/2f880b8be6c645728ef0419b1db2f1bd'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/5c367fdb02201a703ede28ce4a39be66'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/c64e0c6a676a5a8d778494049fdc5215'}]",2022-07-02T01:50:18,116.472042,35.725351,116.46641306341488,35.72534571527208,住宿服务,宾馆酒店,宾馆酒店
612,B0FFKQR74Q,诗曼·汀旅馆(华茂万商城店),山东省,370000,济宁市,537,邹城市,370883,0537-3131000,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/ca675a02509c3f9f6193c2e421e32e7f'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/007c140a8b3ada5aaf481c49c3f1c390'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/a86ad109f01f9c77126c1c0ec5a6a7c8'}]",2022-07-02T01:50:18,117.035642,35.419772,117.02979021153904,35.419923790621176,住宿服务,宾馆酒店,宾馆酒店
613,B0FFGF11AA,微山建国楼下,山东省,370000,济宁市,537,微山县,370826,0537-8222193,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/f6a4cae2ea53aa1a650f36b5522f956f'}, {'provider': [], 'title': '双人间', 'url': 'http://store.is.autonavi.com/showpic/617c312415c19df7686b78308cc7a8a1'}, {'provider': [], 'title': '大床房', 'url': 'http://store.is.autonavi.com/showpic/b469bba04ab60aaa34efdc43767d059e'}]",2022-07-02T01:50:18,117.130476,34.805516,117.12456058951548,34.80624177531152,住宿服务,旅馆招待所,旅馆招待所
614,B0FFJT7S7Z,金乡锦东商务旅馆,山东省,370000,济宁市,537,金乡县,370828,0537-3178666;0537-3177222,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/c36e29082b48282aba3a27bd61b22af1'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/a1908903596eb48a66c9c4167e2c4781'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/c75bfc46790bbeb3895b5d2c99200e27'}]",2022-07-02T01:50:18,116.323249,35.092799,116.31767256977736,35.0933018166096,住宿服务,宾馆酒店,宾馆酒店
615,B0FFKKKI6A,聊城丽都国际大酒店,山东省,370000,济宁市,537,任城区,370811,0537-5133888;0537-5133000,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/50d6ddb88943df3022bb022985d0ec76'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4202a1e7022468bdb33eba907d62e603'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/6a83b0fde9c677343b2c60fbcddee6c2'}]",2022-07-02T01:50:18,116.580051,35.419698,116.57475557686573,35.4201377144493,住宿服务,宾馆酒店,宾馆酒店
616,B0219018E3,孔府宾馆,山东省,370000,济宁市,537,曲阜市,370881,0537-3193946,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/8f4fe59c21d9556d34c225485829085c'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/463c321a906fe7a34a143eacc3164e00'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f754a6111aec26a65a50ce94329951a'}]",2022-07-02T01:50:18,116.988496,35.591267,116.98282004051536,35.59143552291447,住宿服务,宾馆酒店,宾馆酒店
617,B0FFJL0VXE,金乡艾家快捷酒店,山东省,370000,济宁市,537,金乡县,370828,0537-8978666,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/1dc03688eb029b651149069320a7ddf7'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/2cdf168deffc45a17fb5cc93ec0ed26b'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/d3bab28e1c70f28c213534e366009a56'}]",2022-07-02T01:50:18,116.342342,35.088119,116.33672541461478,35.08859077590319,住宿服务,住宿服务相关,住宿服务相关
618,B0FFK8BXGV,曲阜恋恋步舍客栈,山东省,370000,济宁市,537,曲阜市,370881,0537-4677775;15963039998,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/a7b547da895bddd34ca694a576ce0370'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/8f9ef54a1ca344f3fada30ffb8fe106b'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/9963ba093336326d0a29d907a7e5b7d3'}]",2022-07-02T01:50:17,116.972797,35.594888,116.96718485421592,35.595099559205366,住宿服务,住宿服务相关,住宿服务相关
619,B0GR1BUQ1W,金乡天兴商务酒店,山东省,370000,济宁市,537,金乡县,370828,0537-8718888,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/c749a1cee1d450f4cfa280e11edcc3ee'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9dcf6e3bd937b5ff526a3c9f011faa8c'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/a1cd55210b0a1026b67d810665f78324'}]",2022-07-02T01:50:17,116.314008,35.081958,116.30845196610856,35.082490155864086,住宿服务,宾馆酒店,宾馆酒店
620,B0HGOKT3M3,柏林小镇精品酒店,山东省,370000,济宁市,537,任城区,370811,0537-2388555,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/3782ceac1169b65c7bafbdd3989ad035'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9114e160c22f8b2ab82be7060fcffd8a'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/d978f15ce642b3e9526842047dfc9c98'}]",2022-07-02T01:50:17,116.578902,35.430699,116.57360456961618,35.431128924809485,住宿服务,宾馆酒店,宾馆酒店
621,B0H3KBYEQ8,全季酒店(济宁兖州建设东路店),山东省,370000,济宁市,537,兖州区,370812,18953769263,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/cbc5184781085b5912c9caaac578ae3e'}, {'provider': [], 'title': '酒店外观', 'url': 'http://store.is.autonavi.com/showpic/93939bd2619a9ab377e690289094691b'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/3fe25e177ff312bf0ce6877e1573384a'}]",2022-07-02T01:50:17,116.827418,35.555192,116.82190860031824,35.55544393300085,住宿服务,宾馆酒店,宾馆酒店
622,B0H0VZXEL0,聊城文化中心智选假日酒店,山东省,370000,济宁市,537,任城区,370811,0537-3801111,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/afcab380b36672d3a6c44d3b56bd5ee7'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/eb91a69b71375d61d08fb6427943eac7'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/77d8614c50907f5641c002102ba00992'}]",2022-07-02T01:50:17,116.605095,35.34682,116.59980816316116,35.34732776969602,住宿服务,宾馆酒店,宾馆酒店
623,B02190X4D1,东方儒家花园酒店,山东省,370000,济宁市,537,曲阜市,370881,0537-5053114;0537-5053166,住宿服务;宾馆酒店;四星级宾馆,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/f5bff89afd789ede3d97273eade5e2d7'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/3cac1e7132e2ffd824cd726d3f92fa37'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/ad4a60b82bc859e3a81ee171d3f7ef40'}]",2022-07-02T01:50:17,116.985922,35.585029,116.98025752411812,35.585208862087114,住宿服务,宾馆酒店,四星级宾馆
624,B0FFLIX8JL,一路红叶之家公寓(济宁杨桥街店),山东省,370000,济宁市,537,任城区,370811,"+862126137886,133931#",住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/6c276fcbea495ef1b784083a563ddb57'}, {'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/e5653aac2975bc87082b4065368f6252'}, {'provider': [], 'title': '其他', 'url': 'http://store.is.autonavi.com/showpic/0a547fb2524696606b0b95fc985a8bc4'}]",2022-07-02T01:50:17,116.650823,35.426615,116.64545242061884,35.427002876838806,住宿服务,住宿服务相关,住宿服务相关
625,B0FFHCNYIP,漕运客栈,山东省,370000,济宁市,537,微山县,370826,0537-8122666,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/b2b905c3afa570c6fb5369fb2ccf81b2'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/650af60cc055939c51b9f704382ebfc6'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/224cf0236794b692a542a1aea18b9deb'}]",2022-07-02T01:50:16,116.674011,35.094059,116.66861388022092,35.09472910547988,住宿服务,宾馆酒店,宾馆酒店
626,B0GKXBC67E,济宁莫兰迪酒店,山东省,370000,济宁市,537,任城区,370811,0537-2566555;0537-2567555,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/99caa50c5a513683905be0599d236b1b'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/c5983dacb4f3dfe1c15b4b1c82bf010c'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/19cb8c58ad1c737b48dccaa7bb1bdce4'}]",2022-07-02T01:50:16,116.564858,35.413176,116.5595453520886,35.41360403973676,住宿服务,住宿服务相关,住宿服务相关
627,B0FFHT66O4,济宁1986桃子主题公寓,山东省,370000,济宁市,537,任城区,370811,[],住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7d683773348d43ba4a86a11a837b356c'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/7f762280d29c1b67311c955b076370cd'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/37565ef1b1222217df245bbadbf95c2b'}]",2022-07-02T01:50:16,116.605102,35.409074,116.59980893025636,35.4095279917103,住宿服务,住宿服务相关,住宿服务相关
628,B0FFMCRMBS,怡莱的酒店(济宁微山县店),山东省,370000,济宁市,537,微山县,370826,0537-3188166,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/ea77053b9d195c4a17aacfeb243d367c'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/af4f09b190c3c0957e1b9240deeb9bce'}, {'provider': [], 'title': '公共区域', 'url': 'http://store.is.autonavi.com/showpic/a104bac313e9964de343c218dcf9262e'}]",2022-07-02T01:50:16,117.151402,34.80625,117.14551373156424,34.80700630421431,住宿服务,宾馆酒店,宾馆酒店
629,B021902B0D,济宁天一旅社,山东省,370000,济宁市,537,兖州区,370812,15064708566,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/41bd13c92b3181cf17145ff83885f7ee'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/10c6e6ffd348d24d7003d240a20acab6'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/7dcfb6ead7c1571d5a816403f0da4314'}]",2022-07-02T01:50:16,116.795257,35.576936,116.7896925438126,35.57711849399877,住宿服务,旅馆招待所,旅馆招待所
630,B0FFHO13KP,邹城华成居宾馆,山东省,370000,济宁市,537,邹城市,370883,[],住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/55dad0c41cc473fed759b0a47d25f440'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/8723007f1d3981a75c4540e6ec2f8824'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/dce2ed6dd256ff2f26377a4d2ecc0562'}]",2022-07-02T01:50:16,116.942272,35.390684,116.93678420909514,35.39111227436897,住宿服务,宾馆酒店,宾馆酒店
631,B0HA2SQEOI,银座精宿(邹城体育公园店),山东省,370000,济宁市,537,邹城市,370883,0537-5675533,住宿服务;旅馆招待所;旅馆招待所,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/c71a7e92a9872277a4d128d4ba9d7c02'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/3643d3793ecd867361b40d19b415ddaa'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/22d816007c34326d418aa860da80cd77'}]",2022-07-02T01:50:16,116.983328,35.413276,116.97769240545816,35.41358527278823,住宿服务,旅馆招待所,旅馆招待所
632,B0FFKRZJSM,济宁宿春玲客栈(7号店),山东省,370000,济宁市,537,曲阜市,370881,"+862126137886,1684538#",住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/81bd6d8aaada4cb8da1b8fb595fb1462'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/201232b24442b387ec0c39112d04e738'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/0525723c31c3f3b28d810a3550227cbd'}]",2022-07-02T01:50:16,117.015836,35.584539,117.01004444595922,35.5846291814968,住宿服务,住宿服务相关,住宿服务相关
633,B0FFFPE8CQ,锦江之星风尚(曲阜游客中心三孔店)(装修中),山东省,370000,济宁市,537,曲阜市,370881,0537-4696888,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/7f6addb6dea17c9ceaad5cd62c6aef8d'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/61d49d72a70ac15ef501cff8b652a639'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/525df6dbb4b10a94119ecff75ffa7538'}]",2022-07-02T01:50:16,117.001253,35.589746,116.99552274985876,35.58987686112093,住宿服务,宾馆酒店,经济型连锁酒店
634,B0FFF0DLHQ,曲阜博兴宾馆(中共曲阜市交通运输局委员会东北),山东省,370000,济宁市,537,曲阜市,370881,15563776399,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/d39ad36a32d13f899298c361044c0cc5'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/e172e8e123df6327c6ec4d74688d5b97'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/8a9a3bd9000667f59a3260a1e9447542'}]",2022-07-02T01:50:16,116.988214,35.590374,116.98253932499416,35.59054388947772,住宿服务,宾馆酒店,宾馆酒店
635,B0FFFA0MUV,紫竹轩假日酒店,山东省,370000,济宁市,537,金乡县,370828,0537-8876777;0537-8976777,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/194adc84489cbd36183b99115f0483dc'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/4d505cab373cebc22f1fa64084528c49'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/1df30cc96859615cc1472521b1ce1716'}]",2022-07-02T01:50:16,116.330761,35.07004,116.32517081133275,35.07055362027059,住宿服务,宾馆酒店,宾馆酒店
636,B0FFGSIE1T,金鑫招待所,山东省,370000,济宁市,537,鱼台县,370827,0537-6210747,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/1a17c2e8bc7b996ce02bcae8b9d17998'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/a5da72b6b2232dfb978ecb23af71a906'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/cb9ba78ec1bda60472c0fffd499ca5dc'}]",2022-07-02T01:50:16,116.65492,34.998772,116.64958227163513,34.99958424170331,住宿服务,住宿服务相关,住宿服务相关
637,B0FFM8LK58,济宁博雅公寓式酒店,山东省,370000,济宁市,537,任城区,370811,18678715770;0537-7395858,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/a82884580394f7478c277262ffe9e847'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/6cfa1816928a415a2a37170cfdd90adb'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/61ccf89dc1fa18d2d6b42e8bd60ff04e'}]",2022-07-02T01:50:16,116.5828,35.345842,116.57751382702696,35.346347054945994,住宿服务,宾馆酒店,宾馆酒店
638,B0HRADLCEG,白玉兰酒店(曲阜景区鼓楼大街旗舰店),山东省,370000,济宁市,537,曲阜市,370881,0537-3517000,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/8853783f42d8b553fe088eac8c42fd6c'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/0f1ea102383b57504e337adf67085c97'}, {'provider': [], 'title': '公共区域', 'url': 'http://store.is.autonavi.com/showpic/c2f8a35a1aaec8eaee4ebda8b994dfbb'}]",2022-07-02T01:50:15,116.993841,35.595547,116.9881418816622,35.59569695404318,住宿服务,宾馆酒店,宾馆酒店
639,B0GRV7TRXR,泗水湖山美寓五星级酒店,山东省,370000,济宁市,537,泗水县,370831,0537-3146996,住宿服务;住宿服务相关;住宿服务相关,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/03d756c46c52012d8ea4bff182ad36e6'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/e9e83189bbc2071cfd65d81a639ff2e2'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/68b1ff5c48ac0ee1f83fe0b215cf5b52'}]",2022-07-02T01:50:15,117.417285,35.50303,117.4111592792638,35.50303309689363,住宿服务,住宿服务相关,住宿服务相关
640,B0HGAC1MRT,尚客优酒店(济宁菱花南路店),山东省,370000,济宁市,537,任城区,370811,0537-2554888,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/440e62b2219d39f171013a00b841ddff'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/9248ce0125f2034ecd7fb50ef7377e44'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/de8b65e0374d64c7d4a8c496edc66aa1'}]",2022-07-02T01:50:15,116.647432,35.424203,116.64206978818244,35.42459863019099,住宿服务,宾馆酒店,宾馆酒店
641,B0FFIB4H2F,友良宾馆,山东省,370000,济宁市,537,邹城市,370883,0537-5221318,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/7511c6bd508f722033ae71bb77e363e0'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/c9a78dde682e81521d4e890d41fdc016'}, {'provider': [], 'title': '客房', 'url': 'http://store.is.autonavi.com/showpic/648f1f7a4d819731fd32c1204e1e9bd0'}]",2022-07-02T01:50:15,116.977576,35.400251,116.9719652612688,35.40058763713401,住宿服务,宾馆酒店,宾馆酒店
642,B0FFIA40FR,都市118连锁旅馆(嘉祥火车站店),山东省,370000,济宁市,537,嘉祥县,370829,0537-6819911,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/0abd54ae2d07f5ce0f3293e981fac8fa'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/9e90df6aaa528f76df08058b35f83428'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/efca7ea850e1e048e37adf4541b61f02'}]",2022-07-02T01:50:15,116.361958,35.39514,116.356272361524,35.395272850610155,住宿服务,宾馆酒店,经济型连锁酒店
643,B0FFFGUZXM,光辉宾馆(环城西路),山东省,370000,济宁市,537,任城区,370811,13176785653;13805474997,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/a1a544880e4683f372d52b768f98533e'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/fafd8bc787c8577fa81f64dcfa74036c'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/b1441813b1ef62fbb7d081c65e5e77fd'}]",2022-07-02T01:50:15,116.574203,35.413521,116.56890282187685,35.41396041344956,住宿服务,宾馆酒店,宾馆酒店
644,B0FFF01DV8,汶上西顺商务酒店,山东省,370000,济宁市,537,汶上县,370830,0537-3319888;0537-3319777,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/9c0c3ce166d25bbf2ee08ea1c3324468'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/0acab577df31f6838f56472ccf9c8b0b'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/75b99f7c7e174c6ddb252cd28cf3f598'}]",2022-07-02T01:50:15,116.479829,35.704543,116.47422830919534,35.70456830169042,住宿服务,宾馆酒店,宾馆酒店
645,B02190AE5Y,鑫源商务宾馆(火车站店),山东省,370000,济宁市,537,任城区,370811,0537-3166499,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/25806ea736cb33efa1e308f10e806ec7'}, {'provider': [], 'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c1a8841a5716262e519676e875f3a34'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/8be18c05e9ebb237a5f31358b8701d57'}]",2022-07-02T01:50:15,116.600853,35.396177,116.59556344714198,35.396642747336045,住宿服务,宾馆酒店,宾馆酒店
646,B0FFJ2XP7Y,格林豪泰酒店(济宁兖州火车站北顺城街店),山东省,370000,济宁市,537,兖州区,370812,0537-3477777,住宿服务;宾馆酒店;经济型连锁酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/ec720506d7ec492cf54d8e70dc08d640'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/134427de31cd1aa20c8c53b6ecae32af'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/622a0afebf9b1ac6165020fc184b2f96'}]",2022-07-02T01:50:15,116.83716,35.554125,116.83166808644934,35.55439582489782,住宿服务,宾馆酒店,经济型连锁酒店
647,B0FFFDSUEX,曲阜夫子宾舍家教文化别墅酒店,山东省,370000,济宁市,537,曲阜市,370881,0537-7091888;0537-5056118;13854771789,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/5b01392959dcf81f20c4d60aeb94da3d'}, {'provider': [], 'title': '酒店外观', 'url': 'http://store.is.autonavi.com/showpic/8ef1da55b3fa3d021cd202dd5f2ed1f6'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/575c6834bf7ccc349bc97e5658c4a794'}]",2022-07-02T01:50:15,116.987794,35.591538,116.98212097225236,35.59170845604378,住宿服务,宾馆酒店,宾馆酒店
648,B0FFHDKKXM,夫子精品酒店,山东省,370000,济宁市,537,曲阜市,370881,0537-5059666,住宿服务;宾馆酒店;宾馆酒店,"[{'provider': [], 'title': 'Logo', 'url': 'http://store.is.autonavi.com/showpic/0049c488eac26446dec045080672f608'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/0080325746f994f916b51b63defbd7cb'}, {'provider': [], 'title': '外观', 'url': 'http://store.is.autonavi.com/showpic/a3f2367226bd13cf6894dfe1df77f636'}]",2022-07-02T01:50:15,117.050653,35.555454,117.04473593272375,35.55547302575343,住宿服务,宾馆酒店,宾馆酒店
