id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0FFIDS4I9,济宁银行24两星期自助银行(太白支行),供销路52号靠近,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;自动提款机;自动提款机,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/22d564951d66d93af6c209c86e29f2fb'}]",2022-06-28T14:59:24,116.601709,35.408884,116.5964178045826,35.40933901061026,金融保险服务,自动提款机,自动提款机
B02190AZYE,中国邮政储蓄银行24小时自助银行(太平支行),兴平路与兴民路交叉口西南50米,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b51fc9cfbe744a698fef979725dd016'}]",2022-06-28T14:59:11,116.833983,35.336427,116.82850788145488,35.33686131843383,金融保险服务,自动提款机,中国邮政储蓄银行ATM
B0FFIB4IV9,汇诚·商务,过街棚街292号周围,山东省,370000,济宁市,537,邹城市,370883,17753787666,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T14:42:42,116.977191,35.390966,116.97158277900664,35.39131155198432,金融保险服务,金融保险服务机构,金融保险机构
B0FFFZESSJ,招标银行,保利广场6号门西北90米,山东省,370000,济宁市,537,任城区,370811,0537-3625011;0537-6999922,金融保险服务;银行;招商银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/223b70ea8ce6b3938f383a4b409e0c05'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5680fb8da3104d32a824e90f'}]",2022-06-28T14:32:12,116.601778,35.408363,116.59648682517972,35.40881842851194,金融保险服务,银行,招商银行
B0FFGA6CTA,交通银行24两星期自助银行(邹城支行),东滩路1118号,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;自动提款机;交通银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33212833789795c5049fc6ed7f5cfcef'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/856455f713009188e32826e59f0e36a2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/c8bb9a79877dda988fd3e205dd4b4a63'}]",2022-06-28T14:27:19,116.964224,35.406817,116.95866397360604,35.40718406754607,金融保险服务,自动提款机,交通银行ATM
B0FFK4MVIC,微山农商银行24小时自助银行,S104与微山湖大道交叉路口往西约190米,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;自动提款机;农村商业银行ATM,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/260a4e14-66f9-4ab0-8b7c-1f3962d46771.jpg'}]",2022-06-28T14:24:22,117.138397,34.783615,117.13249268392012,34.78437410372061,金融保险服务,自动提款机,农村商业银行ATM
B0FFK3FJMQ,中国工商银行24小时自助银行(文博苑支行),金山大道666号附近,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;自动提款机;中国工商银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2651961f5c718f838039600ecebd76f5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca6eb707a166ab06b91bb5bfff2a20d5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a00349d3f773d290e2effc179323fb90'}]",2022-06-28T14:20:13,117.011899,35.400759,117.00614355108534,35.40099269465789,金融保险服务,自动提款机,中国工商银行ATM
B02190WX0Z,微山农商银行(刘庄支行),留庄镇荆河桥,山东省,370000,济宁市,537,微山县,370826,0537-8631189,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9dddf48698ef382465d45d1d1cac3b95'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1ab60717a842d94552fff8a80a5abd3a'}]",2022-06-28T14:19:01,116.939327,35.001432,116.93388673031816,35.00226439879855,金融保险服务,银行,农村商业银行
B0FFH6WBL4,恒丰银行(微山支行),商业北街悦达广场,山东省,370000,济宁市,537,微山县,370826,0537-3182666,金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/dcfdd8371e45f12b004a9c5ba7245276'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cf2143f0ed1fbfb9fa7308e668dcc52f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cc75d93ab53a97e016900c0efad07fd0'}]",2022-06-28T14:17:43,117.139749,34.814874,117.13384306040314,34.81560253910637,金融保险服务,银行,银行
B0FFFQZ7HF,曲阜保安保险代理有限公司,五马祠街,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;保险公司;保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a51b0a3102e78f395ca4c'}]",2022-06-28T14:15:45,116.997044,35.594725,116.99133126669194,35.59486572797005,金融保险服务,保险公司,保险公司
B0FFIR4M38,陆家嘴国泰人寿,公明大道辅路水浒山庄,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;保险公司;保险公司,[],2022-06-28T14:06:34,116.102817,35.800435,116.09697785096118,35.800304688289486,金融保险服务,保险公司,保险公司
B0H6R9AKQL,中国人民保险,聚金大街王庄镇政府东南侧约70米,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T14:05:53,117.013487,35.660729,117.00769707976237,35.660784369898685,金融保险服务,金融保险服务机构,金融保险机构
B0FFH946EK,威海市商业银行(济宁嘉祥支行),萌山路99号五洲祥城14号商业楼,山东省,370000,济宁市,537,嘉祥县,370829,0537-3239118,金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a70dd7bae454a154d5065471496925a5'}]",2022-06-28T14:04:55,116.357519,35.413673,116.35183908322576,35.41379722686456,金融保险服务,银行,银行
B0FFJN65KZ,北海村镇银行(留庄支行),104省道,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1b1cb29335cfb6627db771684901e0da'}]",2022-06-28T14:03:59,116.939766,35.003991,116.93432433791426,35.00481980036001,金融保险服务,金融保险服务机构,金融保险机构
B0FFFZD6GB,翼龙贷网(邹城市太平卫生院东北),兴平路与兴阳路中山北路东160米,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T14:02:04,116.840769,35.338093,116.83530554794572,35.33853831646375,金融保险服务,金融保险服务机构,金融保险机构
B0FFGTEX7G,庆安保险公司拆检中心,中都大街与政和路交叉处东南140米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/08039b38857d2de5cb878a1eb4738bc5'}]",2022-06-28T13:57:15,116.49424,35.709034,116.48868968955084,35.709099444178136,金融保险服务,金融保险服务机构,金融保险机构
B0FFGIIJJK,中国农业银行(西门分理处),中心街,山东省,370000,济宁市,537,金乡县,370828,0537-6056393,金融保险服务;银行;中国农业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/394c0ca0495b0b951bf27061cb45fea5'}]",2022-06-28T13:46:27,116.31405,35.063591,116.30849575598714,35.06414345248225,金融保险服务,银行,中国农业银行
B0G0KPSQZ1,车险代理,兴隆大道(兴隆社区),山东省,370000,济宁市,537,兖州区,370812,15069771449,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T13:42:45,116.846625,35.518234,116.84115281561157,35.5185455746581,金融保险服务,金融保险服务机构,金融保险机构
B0FFFE9L5W,兖州中成村镇银行(青州路支行),龙桥街道青州路维多利亚花园东门,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca9427055a01f9804a6a52136143518d'}]",2022-06-28T13:37:44,116.791191,35.551862,116.78562397596072,35.55205431121142,金融保险服务,银行,银行
B0FFIKN0BK,中工商银行24小时自助银行,凫山南路489号,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;自动提款机;中国工商银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a4441a3102e78f39545d1'}]",2022-06-28T13:37:32,116.951099,35.400056,116.94558432720883,35.40045920661228,金融保险服务,自动提款机,中国工商银行ATM
B02190AG55,中国邮政储蓄银行24不间断自助银行,教师六村,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/012dc643580999d33366d9ed0c63ca90'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3943d54c2656234fd355fa381c9e521a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/057abe22a6b3c3a11c35f061c052f308'}]",2022-06-28T13:33:07,116.310636,35.062496,116.30508871693196,35.06305588372344,金融保险服务,自动提款机,中国邮政储蓄银行ATM
B0G11ACEJY,汶上农商银行苑庄支行前苑村金融服务点,苑孔路32号前苑楼社区,山东省,370000,济宁市,537,汶上县,370830,15589744988,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/eec6af8628844d5da0b5067b7a3084f7'}]",2022-06-28T13:30:44,116.597776,35.743448,116.59245244752864,35.743699265610566,金融保险服务,银行,农村商业银行
B0I6A7BLK1,太平财产保险有限公司济宁中心支公司,任城大道中德广场C座1033室,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T13:27:23,116.611682,35.441522,116.6063803573608,35.4419468218647,金融保险服务,金融保险服务机构,金融保险机构
B02190B5HL,润发企业咨询有限公司,鱼新三路与湖陵三路和平路西80米,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T13:26:28,116.64583,34.990312,116.64051499833214,34.991149466605385,金融保险服务,金融保险服务机构,金融保险机构
B02190AE27,济宁农商银行(城东支行),济邹路储运站西侧,山东省,370000,济宁市,537,任城区,370811,0537-2398280,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/60f07847ebd8ebe01964a0ddf53be4cc'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/324967e365932c984f6731e7d0667809'}]",2022-06-28T13:18:21,116.607151,35.398403,116.60185758330782,35.398865119129376,金融保险服务,银行,农村商业银行
B0FFMC8XM6,中国人保财险公司(建设路店),建设南路42号人民财产保险有限公司,山东省,370000,济宁市,537,嘉祥县,370829,0537-6823306,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T13:17:29,116.33844,35.398139,116.3327994942296,35.39830951179383,金融保险服务,金融保险服务机构,金融保险机构
B0FFKHB0X8,中国建设银行24小时自助银行(济东支行),三里营路与济邹路交叉口南150米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;自动提款机;中国建设银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c45a9fa440c71f630bfd4da6fcb3d12'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7843d66c1dca380acfdf43ab12c04355'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/108ae2e8fb194755ac4cf67cb3f5ef77'}]",2022-06-28T13:16:43,116.615189,35.395867,116.60988820868668,35.39632663581565,金融保险服务,自动提款机,中国建设银行ATM
B0FFGF5U1N,山东省农村信用社,新安煤业公司南60米,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f2186e7ad36ed4b51f5395c957feee24'}]",2022-06-28T13:10:10,116.927156,34.99373,116.92174400333433,34.99458809770758,金融保险服务,银行,农村商业银行
B0FFFZCWO8,中国建设银行24小时自助银行(微山湖建材装饰城网点),中国建设银行微山湖建材装饰城网点,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;自动提款机;中国建设银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/70cb35de395f4cf29c81a818689ef352'}]",2022-06-28T13:09:40,117.124509,34.825137,117.11858642622518,34.82583536756405,金融保险服务,自动提款机,中国建设银行ATM
B02190ABOL,中国建设银行24小时自助银行(高新支行),吴泰闸东路134号,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;自动提款机;中国建设银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5680fc61a3104d32a82505a0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5680fc61a3104d32a825059a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/85dbade7b95f913c435b1d8a135bbd14'}]",2022-06-28T13:08:00,116.622329,35.424763,116.61701590791871,35.42519263684649,金融保险服务,自动提款机,中国建设银行ATM
B0FFK4MY1W,中国太平财保险有限公司,凫山南路凫山家园,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;保险公司;保险公司,[],2022-06-28T12:59:39,116.95035,35.390477,116.944838652537,35.39088985270466,金融保险服务,保险公司,保险公司
B0G1P9NLAI,梁山宪全保险服务处(韩垓店),S321韩垓镇人民政府西南侧约100米,山东省,370000,济宁市,537,梁山县,370832,13625374528,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:51:16,116.296985,35.662513,116.29140097303792,35.66258247579809,金融保险服务,金融保险服务机构,金融保险机构
B0FFG6WSIG,中国人寿保险股份有限公司柘沟营销服务部,陶源路,山东省,370000,济宁市,537,泗水县,370831,[],金融保险服务;保险公司;中国人寿保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1f0e79b2eca99fb8bec41e8738019cbc'}]",2022-06-28T12:49:45,117.182189,35.724437,117.17625533603858,35.72442532756352,金融保险服务,保险公司,中国人寿保险公司
B02190BAEJ,中国实业银行(济宁古槐路支行),古槐路临沂鲁兴房地产开发有限公司商务楼1层,山东省,370000,济宁市,537,任城区,370811,0537-2207045,金融保险服务;银行;中国工商银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8c5529ed2d87cc3352bbb8c15c6f0d74'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/61fef43c2a1301aa6ef1a611bafb24e5'}]",2022-06-28T12:48:44,116.580566,35.409395,116.5752719903186,35.40984354885846,金融保险服务,银行,中国工商银行
B02190ABDJ,聊城银行(海关支行),古琴山路41-2号,山东省,370000,济宁市,537,任城区,370811,0537-2164721,金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a270ca5e605d035ad41a8f1917b5e018'}]",2022-06-28T12:48:23,116.608042,35.416822,116.60274605374084,35.41726849226281,金融保险服务,银行,银行
B0IBXHQGVJ,聊城银行,洸河路辅路与仙营绿地西路交叉处西140米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a3400b8c04281e41133589aeccf7fefe'}]",2022-06-28T12:46:39,116.598769,35.419313,116.59347786561266,35.419759811340064,金融保险服务,银行,银行
B0FFGCHR2A,南城贷(北京)资本管理有限公司,城前东路刚领汽配城9-108室,山东省,370000,济宁市,537,邹城市,370883,0537-5228839;0537-3262167,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:43:19,116.987612,35.376517,116.98196239523314,35.376844643460714,金融保险服务,金融保险服务机构,金融保险机构
B0FFFZCP34,中国邮政储蓄银行24小时自助银行(安居支行),连菏线安居中心小学西南侧约70米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b02b301b33cfb11bc40755285c8c3376'}]",2022-06-28T12:42:18,116.498237,35.365528,116.49273653625669,35.36583186893768,金融保险服务,自动提款机,中国邮政储蓄银行ATM
B0FFIR7NHB,云晟瑞达运营中心,清真街60附近,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:40:39,116.304475,35.067884,116.29893898737242,35.06844869732576,金融保险服务,金融保险服务机构,金融保险机构
B0GKP5X7T1,刘楼村普惠金融服务点,刘家楼村村委会西侧,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:39:30,117.192082,35.479725,117.18619190453737,35.47987202868912,金融保险服务,金融保险服务机构,金融保险机构
B0HUVO5MKL,徽山岛邮政储蓄,杨村卫生室北侧80米,山东省,370000,济宁市,537,微山县,370826,0537-8551032,金融保险服务;银行;中国邮政储蓄银行,[],2022-06-28T12:38:48,117.256081,34.659208,117.25031686015755,34.66023794780061,金融保险服务,银行,中国邮政储蓄银行
B0H3TCMJG3,微山农商银行农村金融社区服务点,口腔诊所东北侧,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:38:27,117.372323,34.59833,117.36632288607244,34.599244530624645,金融保险服务,金融保险服务机构,金融保险机构
B0H027J55C,中共微山农商银行塘湖支行支部委员会,荷塘花苑西侧,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:37:27,117.307347,34.688134,117.30149260299385,34.68908112630858,金融保险服务,金融保险服务机构,金融保险机构
B0G0VZKUNJ,信用维系部,姚村供销合作社北侧110米,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:37:26,116.932153,35.66302,116.92666216652928,35.66328093144335,金融保险服务,金融保险服务机构,金融保险机构
B0G0OCVJO6,王杰村普惠金融服务站,王杰村卫生所南侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:37:16,116.311519,35.101229,116.30596601008692,35.10174443980091,金融保险服务,金融保险服务机构,金融保险机构
B0G0DZ76FL,汶上农商银行辛店支行姬村金融服务点,姬村卫生室东侧130米,山东省,370000,济宁市,537,汶上县,370830,13791774973,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/12bf888664d74894b72dd96b7b2e9961'}]",2022-06-28T12:37:09,116.47638,35.654523,116.47077284208105,35.654562509224924,金融保险服务,银行,农村商业银行
B0G11ZDAXI,汶上农商银行南站支行戴庄金融服务点,代庄村民委员会北侧60米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5177650aea3c4d27bdbc613c164c64ee'}]",2022-06-28T12:37:08,116.517418,35.646961,116.51195643179508,35.647125001704254,金融保险服务,银行,农村商业银行
B0G0UZNX7X,济宁农商银行万福佳苑社区金融服务,万福花苑社区西南侧,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:36:24,116.509022,35.146187,116.5035823167065,35.14674025042498,金融保险服务,金融保险服务机构,金融保险机构
B0G3MDWPH1,中国太平洋保险公司嘉祥支公司黄垓服务处,司垓村退役军人服务站东南侧120米,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:36:19,116.166573,35.600058,116.16087811532849,35.600098102594494,金融保险服务,金融保险服务机构,金融保险机构
B0GK4UQ69I,曲阜农商银行,歇马亭村村务监督委员会东侧,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;银行;农村商业银行,[],2022-06-28T12:35:59,117.069586,35.782437,117.06359460029886,35.78231221950955,金融保险服务,银行,农村商业银行
B0GK6RSL8N,枣庄银行济宁分行银行卡助农取款服务点,济宁清亿华驾驶员培训有限公司西南侧290米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:35:57,116.567302,35.280575,116.56200634833148,35.28112568367064,金融保险服务,金融保险服务机构,金融保险机构
B0G37M8FZD,金乡农商银行金乡县服务站,北曹庄村民委员会西北侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:35:16,116.171467,35.090035,116.16583823787366,35.09053363902199,金融保险服务,金融保险服务机构,金融保险机构
B0GK4CPCXC,金乡农商银行,王杰村卫生所南侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;银行;农村商业银行,[],2022-06-28T12:35:14,116.311511,35.101232,116.30595802573264,35.10174745098372,金融保险服务,银行,农村商业银行
B0G394LY5K,山东省农村信用社银行卡助农取款服务点,罗屯镇芦阁村卫生室西北侧,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:35:10,116.407547,35.069936,116.40186117182488,35.07036317640692,金融保险服务,金融保险服务机构,金融保险机构
B0G11SDB8F,汶上农商银行刘楼支行李大庄村金融服务点,下王村希望幼儿园东北侧230米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/91ac35a5443840918b2ba9c1dc944b5c'}]",2022-06-28T12:34:42,116.376034,35.63353,116.3703031166812,35.63348081374822,金融保险服务,银行,农村商业银行
B0G1H7KMYP,汶上农商银行刘楼支行苑村金融服务点,苑村村民委员会北侧90米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33cdb85b302942d2b25983773b12d57d'}]",2022-06-28T12:34:39,116.412226,35.616253,116.40648501949826,35.6162008503816,金融保险服务,银行,农村商业银行
B0G11ADI43,汶上农商银行南站支行后李尹金融服务点,南站街道后李尹村退役军人服务站南侧200米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/645451b8ac544d7b96c619e387886895'}]",2022-06-28T12:34:11,116.552564,35.61133,116.54720791553817,35.611600158471816,金融保险服务,银行,农村商业银行
B0FFG1VG3S,中国联通ATM机,呈祥街21临近,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;自动提款机;自动提款机,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0b5d34964dc5d2eac1e93946cbdf366f'}]",2022-06-28T12:33:59,116.348375,35.408492,116.3427129391408,35.40863579085885,金融保险服务,自动提款机,自动提款机
B0GK4COKXO,济宁农商银行十里西村金融服务,金色阳光幼儿园东侧50米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:33:20,116.519981,35.377761,116.51455563645008,35.37811837368607,金融保险服务,金融保险服务机构,金融保险机构
B0GK45OR4H,邹城农商银行(大律支行),大律村卫生室南侧,山东省,370000,济宁市,537,邹城市,370883,0537-5790010,金融保险服务;银行;农村商业银行,[],2022-06-28T12:33:00,117.315284,35.366482,117.30933671482944,35.36670503963592,金融保险服务,银行,农村商业银行
B0FFHR2GSO,山东省农村信用社自助银行服务,万张镇纪检委东侧,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;自动提款机;自动提款机,[],2022-06-28T12:32:56,116.322036,35.453994,116.31642488647324,35.45415088332809,金融保险服务,自动提款机,自动提款机
B0G3FHIEPZ,中国人寿,大塘佳苑西南侧,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;保险公司;中国人寿保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/276a536dee745035d4077bc4ac619b2d'}]",2022-06-28T12:32:37,117.179237,34.488653,117.17343035166498,34.48974129082525,金融保险服务,保险公司,中国人寿保险公司
B0FFF3VCKE,中国邮政储蓄银行(杨营营业所),杨营镇杨营村,山东省,370000,济宁市,537,梁山县,370832,0537-7520003,金融保险服务;银行;中国邮政储蓄银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0cd76ecd05dac927d3512c0c5526eb83'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4764e20001abd43efa0d9aedc84801d2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8d86a8d2653f7de26d6bb279ec20c0a4'}]",2022-06-28T12:32:23,115.949742,35.833495,115.94422321429226,35.833675902966505,金融保险服务,银行,中国邮政储蓄银行
B0FFKXMDJB,微山农商银行24小时自助银行(张楼支行),张楼卫生院-狂犬病暴露预防处置门诊北侧,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;自动提款机;农村商业银行ATM,[],2022-06-28T12:31:40,116.922683,34.875068,116.91729105459476,34.876062369468464,金融保险服务,自动提款机,农村商业银行ATM
B0G11AC77W,汶上农商银行次邱支行东南村金融服务点,东南村村民委员会东北侧210米,山东省,370000,济宁市,537,汶上县,370830,13583766079,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a79ccfb744f74f53abdd56764b718f92'}]",2022-06-28T12:31:32,116.370268,35.690084,116.36453852412768,35.69001323375682,金融保险服务,银行,农村商业银行
B0G03MFQXT,隆鑫飞云贷,金色嘉苑社区志愿消防队东侧70米,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:31:23,116.715321,35.452332,116.70978828807635,35.45258741465791,金融保险服务,金融保险服务机构,金融保险机构
B0FFI6MX8F,中国人民保险,仁和大街尼山镇人民政府西侧约130米,山东省,370000,济宁市,537,曲阜市,370881,0537-4411889,金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:31:13,117.133084,35.523457,117.1270936080914,35.523470885287715,金融保险服务,金融保险服务机构,金融保险机构
B0G0DS7H28,永盛企业,永盛米业西南侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:31:11,116.174675,35.066629,116.1690571708404,35.06715958841996,金融保险服务,金融保险服务机构,金融保险机构
B0G03UG86T,邹城农商银行普惠金融服务点,信荣种植专业合作社西北侧,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:31:05,117.339622,35.412538,117.33360549646166,35.41267568778537,金融保险服务,金融保险服务机构,金融保险机构
B0G02L713O,邹城农商银行普惠金融服务点,太平镇北亢村卫生室北侧,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-06-28T12:30:58,116.832375,35.307939,116.82689994051096,35.308396763686204,金融保险服务,金融保险服务机构,金融保险机构
B0G11AAWNQ,汶上农商银行辛店支行前集村金融服务点,第六实验小学幼儿园北侧50米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/405af10ac8b0476594b35a32e7cfc096'}]",2022-06-28T12:30:39,116.463444,35.681532,116.45779272791944,35.68152425011819,金融保险服务,银行,农村商业银行
B0FFLF98PX,农村金融服务站,孔那里村村民委员会西侧200米,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;银行;银行,[],2022-06-28T12:30:12,116.023036,35.939103,116.017290683593,35.939049724983086,金融保险服务,银行,银行
B0FFG5DE8F,土地信用互助社,寅寺镇寅阳新村村民委员会东北侧,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b13fe60d6602fd71d4ed76273cca7289'}]",2022-06-28T12:29:21,116.401391,35.7371,116.39563385208172,35.73698757406923,金融保险服务,金融保险服务机构,金融保险机构
B0FFKG2VRT,金乡农商银行,电池王卫生所东侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;银行;农村商业银行,[],2022-06-28T12:28:29,116.26491,35.114947,116.25941738533166,35.11550734144577,金融保险服务,银行,农村商业银行
