,id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
2459,B0HK7ULISG,乖乖真棒儿童益智手工乐园,高新区柳行街道爱琴海购物公园三楼F3002商铺,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1d794a11328bc350ac796a04c76f0550'}]",2022-06-24T14:02:40,116.694977,35.42515,116.689491848445,35.4254572208431,体育休闲服务,休闲场所,休闲场所
2460,B0G3MSVPDI,体育馆,西苇路邹城市接驾山小学,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;综合体育馆,[],2022-06-24T13:51:00,117.016155,35.404555,117.01038136852009,35.40477294454956,体育休闲服务,运动场馆,综合体育馆
2461,B0FFKJ7XCF,Happy home(快乐之家) 派对馆,吴泰闸路与洸府河东路交叉路口西320米,山东省,370000,济宁市,537,任城区,370811,4008606057,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6ec4e97d48d597af3ee18e7155204aee'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3bb3cdd2eb4e710800bcf4ccfa526726'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4d77517c8ed7899a1fd58f0236002810'}]",2022-06-24T13:48:31,116.634656,35.426946,116.62932130318308,35.42735913037832,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2462,B0FFK3T3HK,蓝贝电竞,市政路中段和谐佳苑南门西,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;娱乐场所;网吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0efaa4219f41bd79d205cd30438f750c'}]",2022-06-24T13:44:11,116.494979,35.707709,116.48943148483627,35.707777241169914,体育休闲服务,娱乐场所,网吧
2463,B0HA1AEAAF,鼎盛拳击,花朵朵幼儿园北侧约80米,山东省,370000,济宁市,537,兖州区,370812,18953798736,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2b7674052d79b1557344b6dc18bd7a42'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9b752a6368f9f5df1ea55f82448f56b1'}]",2022-06-24T13:33:56,116.807708,35.463109,116.80217387052016,35.46338906853083,体育休闲服务,运动场馆,台球厅
2464,B0FFHRWG8Q,徐楼村中老年活动广场,寿张集乡徐楼小学,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-24T13:33:30,116.024829,35.863922,116.01908637163685,35.8638843096832,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2465,B0FFKQW6O2,不止MORE THAN音乐酒吧,太白路中路通信大厦路口西100米路南,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;酒吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/22079438f0cbf2ff6bb3af33755e5cfc'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/42ffcd18f6762c85488e941c6e7e37cb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b0bb386589d45dd7413e0bf3d016b41e'}]",2022-06-24T13:27:14,116.585324,35.405404,116.58003320338572,35.40585895858989,体育休闲服务,娱乐场所,酒吧
2466,B0HKCUBPBN,甜宝草莓采摘园,中心店镇,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;休闲场所;采摘园,[],2022-06-24T13:18:42,116.979782,35.44916,116.97415720865104,35.44945091237217,体育休闲服务,休闲场所,采摘园
2467,B0FFMC3EE2,未央东方舞·瑜伽,兴唐大厦1304室,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;运动场馆;健身中心,[],2022-06-24T13:06:35,116.595669,35.420792,116.5903783700986,35.421237567704345,体育休闲服务,运动场馆,健身中心
2468,B0FFH4YYQE,邹鲁山庄,峄山街163号附近,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/35fecb31f195f1b5f358ffb71f593ee2'}]",2022-06-24T13:01:46,117.025139,35.319184,117.01933801914755,35.319451628735465,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2469,B0GK15YD0Q,山水垂钓园,东宏路与曲阜南互通立交交叉口西南380米,山东省,370000,济宁市,537,曲阜市,370881,[],体育休闲服务;休闲场所;垂钓园,[],2022-06-24T12:58:08,116.97839,35.532219,116.9727621461318,35.53245405017486,体育休闲服务,休闲场所,垂钓园
2470,B0HD4ZINMC,九如城康养中心,嘉汇路与呈祥大道交叉口北160米,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;度假疗养场所;疗养院,[],2022-06-24T12:54:27,116.395285,35.408842,116.38956347284316,35.40893215287567,体育休闲服务,度假疗养场所,疗养院
2471,B0FFHCR4T5,天禾瑜伽(313省道店),城兴路城前镇人民政府东北侧约270米,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/edb2c87a3fb0ae21251c347f049297d4'}]",2022-06-24T12:51:19,117.412546,35.339817,117.40643613331324,35.339949598432575,体育休闲服务,运动场馆,健身中心
2472,B0G36LNM9E,名仕丁俊晖会所(319省道店),319省道与晋阳大街交叉口北200米,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e27e5b2a2e5c5e1bda0f6b29aea29a52'}]",2022-06-24T12:47:06,116.153582,35.600762,116.14785308343436,35.60077806561919,体育休闲服务,运动场馆,台球厅
2473,B0FFHHKE93,快乐电竞(尚书路店),侍郎路新博佳苑南侧约40米,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;娱乐场所;网吧,[],2022-06-24T12:43:46,116.503316,35.726966,116.49779650137056,35.727050885734535,体育休闲服务,娱乐场所,网吧
2474,B0FFJ7WDJI,济宁高新区黄庄老年公寓,[],山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;度假疗养场所;疗养院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/82d5450dc5be9e7fae036f58cebb390d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/fcbd629f55dfe639d80b889e4ae30e4d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4488b5cf0457b89af248724d9cc4ba93'}]",2022-06-24T12:38:32,116.633076,35.427559,116.62774431224328,35.427973788809105,体育休闲服务,度假疗养场所,疗养院
2475,B0H33PR75S,尚武拳击俱乐部,顺峰路恒馨苑,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;运动场馆;跆拳道场馆,[],2022-06-24T12:29:23,116.559037,35.408821,116.55371465298497,35.40924349769092,体育休闲服务,运动场馆,跆拳道场馆
2476,B0H1SLIMN8,昊天网络科技,银河住宅小区南侧,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-24T12:28:34,116.087581,35.81514,116.08173624256844,35.815006812173955,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2477,B0H24ZNOB9,聚星球馆,一中北门往西150米李家湾浴池南50,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;运动场馆;综合体育馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e66e47acc3025588b5c0e542976605ea'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cb429004f0fbc0cb7aac28eea307c6ba'}]",2022-06-24T12:19:02,116.779922,35.540197,116.77434462187968,35.54038312926471,体育休闲服务,运动场馆,综合体育馆
2478,B0G03CFLCC,萌苹果儿童乐园,朝阳路邹城市田黄镇卫生院东南侧约110米,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;休闲场所;游乐场,[],2022-06-24T12:05:01,117.264285,35.452836,117.25842926272485,35.453054984978536,体育休闲服务,休闲场所,游乐场
2479,B0FFHSOX4V,双镜湖生态园,G1511(日兰高速),山东省,370000,济宁市,537,泗水县,370831,13287287000,体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0341e9f3bd2046c1685f314a0d7d7e64'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/827d1206b0b86a0995900417e6569b6c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/29750d2e5d11f53dfdb6356ab29682c9'}]",2022-06-24T11:51:28,117.38573,35.497668,117.37961289569932,35.49767596126897,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2480,B0FFHNEVNF,万佳网络梦幻网咖(暂停营业),济东物业服务中心二号井黄楼商业街,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;网吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6483e04cb49420a07ed88e68826ef643'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d65c6eac214c5afb6ed37a75661ddd0e'}]",2022-06-24T11:42:30,116.685794,35.350323,116.68033977262644,35.35071033367919,体育休闲服务,娱乐场所,网吧
2481,B0FFKRFOFP,鱼荷游乐园,滨湖路,山东省,370000,济宁市,537,鱼台县,370827,13465772666,体育休闲服务;休闲场所;游乐场,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/be03d353-79eb-4fdb-803d-10f2dc8f1ec2.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/d19e07a5-a7fc-4ce1-bb7c-0f1ee43a0874.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/0a9f0002-d5e9-48be-9d7b-00ef3101971f.jpg'}]",2022-06-24T11:33:41,116.640402,35.062025,116.63509197249104,35.06279094954277,体育休闲服务,休闲场所,游乐场
2482,B0HKNZQLIY,未来战场(济州上城店),济邹路与火炬路交汇处济州上城负一西区,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/363caa99-3e46-4734-bce9-f7cc0bf3416c.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/2d40d08f-c4ea-4c33-bdfe-b3859ed1ef6b.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/b011b5f2-2e6e-41ed-bf4c-bb90885132ac.jpg'}]",2022-06-24T11:26:08,116.619522,35.396275,116.61421574469678,35.39673076305266,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2483,B02190B1CZ,欢乐城堡动漫城(百货大楼太平西路店),太平西路1288号百货大楼F3,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;娱乐场所;游戏厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3988285d5667e006a7efb7383eb0b018'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a3f2ca3102e78f3950d8e'}]",2022-06-24T11:25:08,116.970407,35.404691,116.96482402472998,35.405043722697776,体育休闲服务,娱乐场所,游戏厅
2484,B0FFH8TGXQ,宝宝乐儿童游乐园,中心街与枣曹路交叉口东150米,山东省,370000,济宁市,537,金乡县,370828,[],体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a314c3ec473e420c94885f17170b9502'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/047791fab82f4a1ca5358ad9304e79b0'}]",2022-06-24T11:23:18,116.32215,34.917505,116.3165937906313,34.918205280910925,体育休闲服务,休闲场所,休闲场所
2485,B0FFIDDZKZ,杨柳国际乒乓球俱乐部,东三路唐乐旁边,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;运动场馆;乒乓球馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/57ffe1712f461c70f1c6f652878504d1'}]",2022-06-24T11:18:09,116.650904,35.431582,116.6455327205192,35.43196575946506,体育休闲服务,运动场馆,乒乓球馆
2486,B0G2ZSFQJ5,泗河垂钓园,[],山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;休闲场所;垂钓园,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/6073106e-50d7-49fc-a186-a93eb3a3f8e8.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/e41fd559-3293-4e15-9a9d-e5b065bad5c6.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/b91969c9-829f-4177-b456-3262ce405ce6.jpg'}]",2022-06-24T11:10:17,116.824724,35.456465,116.8192199615194,35.45678101573076,体育休闲服务,休闲场所,垂钓园
2487,B0G3T9RW7X,少儿运动馆,普阳山路与太平东路交叉口北400米,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;运动场所,[],2022-06-24T10:54:40,117.006061,35.408478,117.00032946023418,35.40872281344453,体育休闲服务,运动场馆,运动场所
2488,B0G31L9NSP,佳和电竞台球,105国道与082县道交叉口西北120米,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/467d87ec34cd0966279e4c85bbaf7691'}]",2022-06-24T10:54:20,116.517125,35.571875,116.5116701418128,35.5720805238117,体育休闲服务,运动场馆,台球厅
2489,B0FFIS5RY3,张氏农家乐,石墙镇下九村,山东省,370000,济宁市,537,邹城市,370883,15166473905,体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6CB5F116B34C4FD78A34259551AA6CD6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/de09d480723a04f3c412cdddea797ad8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d454ecab2585ca5d7a10247827c8f738'}]",2022-06-24T10:52:17,116.880444,35.197265,116.87504315614214,35.19790525338826,体育休闲服务,休闲场所,休闲场所
2490,B0HRHU3K41,飞利台球俱乐部,金山街与仓房街交叉口东南120米,山东省,370000,济宁市,537,金乡县,370828,15964725678,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/928e7c2f68d9de888a6674c227ab5515'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a0f2c021e1eab1e2b14afa1736fa7a2c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/90e0609d3390b8ff0f1098cac524c816'}]",2022-06-24T10:52:05,116.311109,35.064772,116.3055605472983,35.06532850103332,体育休闲服务,运动场馆,台球厅
2491,B0HKHZ9YR8,中都搏击,中达广场5号楼3层,山东省,370000,济宁市,537,汶上县,370830,13053767600,体育休闲服务;运动场馆;运动场所,[],2022-06-24T10:47:11,116.502668,35.705353,116.4971484158241,35.705445347933825,体育休闲服务,运动场馆,运动场所
2492,B0H0SA3H2Y,樓上私人影吧,西关大街一向巷777号,山东省,370000,济宁市,537,曲阜市,370881,15650558117,体育休闲服务;影剧院;电影院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8af944253e99ac7309ed78f4abb5d1a2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/73d92ed8f19a472ab2c5cb2cf1ec1850'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/ee737791-f280-4d52-8817-899ac828d880.jpg'}]",2022-06-24T10:39:18,116.972589,35.593681,116.96697779530992,35.59389383275174,体育休闲服务,影剧院,电影院
2493,B0FFKGV290,紫煌KTV,新世纪路北头,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;娱乐场所;KTV,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f644986debee9abe6970b8758741370f'}]",2022-06-24T10:23:19,116.82306,35.561324,116.8175421357644,35.56156389001537,体育休闲服务,娱乐场所,KTV
2494,B0FFKG2G09,黑带摔跤,内湖北路水韵豪庭东南侧约70米,山东省,370000,济宁市,537,鱼台县,370827,15865375313,体育休闲服务;运动场馆;跆拳道场馆,[],2022-06-24T10:23:19,116.66466,34.997728,116.65929733887798,34.99852333239,体育休闲服务,运动场馆,跆拳道场馆
2495,B0HDUUKE5M,壹玖台球,春秋西路致远教育产业园东南侧约30米,山东省,370000,济宁市,537,曲阜市,370881,15063741718,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4ce7c4aa15bfbf38a9d349929e67e47f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/00318374e8cba92ad4512b9739e2ab92'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/01779e5ef246d8c1a3680ca2ef3a90af'}]",2022-06-24T10:17:37,116.96386,35.579275,116.95828332646674,35.57951932643967,体育休闲服务,运动场馆,台球厅
2496,B0HBTU4IJU,铭阳跆拳道,泉张公路香城镇桃园小学西南侧约40米,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;跆拳道场馆,[],2022-06-24T10:15:50,117.106327,35.332456,117.10034390060574,35.332600079808785,体育休闲服务,运动场馆,跆拳道场馆
2497,B0FFJWT2TJ,第一干休所,仙营路9号,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;度假疗养场所;疗养院,[],2022-06-24T10:15:28,116.589012,35.420448,116.58372099685086,35.42089231366472,体育休闲服务,度假疗养场所,疗养院
2498,B0FFHTU26G,力德健身,文化东路大地数字影院1层,山东省,370000,济宁市,537,兖州区,370812,0537-3888888,体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1cc0856dd2caccf23937a80ece628ea0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a66ef481c385b70fe6d63cbb41c1361a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ee12e02e5b1fa7e93bd227f5bf6e5c8c'}]",2022-06-24T10:08:54,116.829514,35.559854,116.8240078874593,35.56010692617267,体育休闲服务,运动场馆,健身中心
2499,B0FFI45GEG,欢乐时光KTV,新挑河高架桥西,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;娱乐场所;KTV,[],2022-06-24T10:08:47,116.440105,35.37586,116.43442639314684,35.37600845828953,体育休闲服务,娱乐场所,KTV
2500,B02190B0M2,晨川晓月总店,城前镇营西北路619号,山东省,370000,济宁市,537,邹城市,370883,15265474567,餐饮服务;中餐厅;中餐厅|体育休闲服务;娱乐场所;娱乐场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5768921dbbf229463e815808778a5e5b'}]",2022-06-24T09:57:53,116.959663,35.391205,116.9541208614937,35.391596374137706,体育休闲服务,娱乐场所,娱乐场所
2501,B0GRYZS26V,蓝莓采摘园,南二环,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;休闲场所;采摘园,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fd2048e22ff0410b290b5580cc7e06f0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a72ad3862ee7058fbf78e8e52112c78b'}]",2022-06-24T09:46:52,116.951053,35.297374,116.94554905268711,35.29786951165752,体育休闲服务,休闲场所,采摘园
2502,B0H6KMBQFM,邹城市小付楼农家院,看庄镇小傅楼村,山东省,370000,济宁市,537,邹城市,370883,15660423789,体育休闲服务;休闲场所;休闲场所,[],2022-06-24T09:44:15,117.101585,35.253732,117.0956116292903,35.25395043958453,体育休闲服务,休闲场所,休闲场所
2503,B0H3UZ8NGR,网吧,玉兰路金色阳光双语幼儿园东侧约210米,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;娱乐场所;网吧,[],2022-06-24T09:43:58,116.808588,35.466959,116.80305490269232,35.46723768406553,体育休闲服务,娱乐场所,网吧
2504,B0HUTCYCTS,鲁H-CLUB庭园酒吧,秦庄路6号4排15号,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;酒吧,[],2022-06-24T09:37:20,116.592761,35.416573,116.58747092006922,35.41702157441114,体育休闲服务,娱乐场所,酒吧
2505,B0FFIBU3QD,云泊湾庄园,金屯镇,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;休闲场所;休闲场所,[],2022-06-24T09:34:10,116.430667,35.239451,116.424985636393,35.23971420873862,体育休闲服务,休闲场所,休闲场所
2506,B0FFIFI48D,星河KTV(洸河路店),洸河街道光河街道兴唐大厦,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;KTV,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a83d6bc14ddc90165497057be22aeea1'}]",2022-06-24T09:31:22,116.595775,35.421188,116.59048431688964,35.42163325508496,体育休闲服务,娱乐场所,KTV
2507,B0FFIAVM7W,9D动感赛车(飞跃时代广场鱼台店),湖陵一路与鱼新一路交叉口东50米飞跃时代广场F3,山东省,370000,济宁市,537,鱼台县,370827,[],体育休闲服务;娱乐场所;娱乐场所,[],2022-06-24T09:30:55,116.654212,34.998406,116.6488760737373,34.99921992520846,体育休闲服务,娱乐场所,娱乐场所
2508,B0FFILCLFY,美乐网吧,255省道南50米,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;娱乐场所;网吧,[],2022-06-24T09:28:42,116.875846,35.480406,116.87041350586958,35.48078619827808,体育休闲服务,娱乐场所,网吧
2509,B0FFH1IXLR,飞宇网络,337省道吉祥快餐南,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;娱乐场所;网吧,[],2022-06-24T09:24:29,116.210159,35.687632,116.20456228976416,35.68770135268815,体育休闲服务,娱乐场所,网吧
2510,B0FFGT3WXX,凤凰山景区沃犁诗射箭场拓片坊,沃犁诗风水观光园内,山东省,370000,济宁市,537,邹城市,370883,15054787561,体育休闲服务;娱乐场所;娱乐场所|体育休闲服务;运动场馆;运动场所,[],2022-06-24T09:16:20,117.297045,35.405238,117.29113822168516,35.40545932477332,体育休闲服务,娱乐场所,娱乐场所
2511,B0H02HFE38,体育馆,兴安街(兴隆庄煤矿学校北),山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;运动场馆;综合体育馆,[],2022-06-24T09:03:17,116.8602,35.485288,116.8547511115436,35.485644870607466,体育休闲服务,运动场馆,综合体育馆
2512,B0G34SRNXX,随缘台球俱乐部,新世纪贸易商城137号,山东省,370000,济宁市,537,微山县,370826,15634452111,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4dcfaf375162e9b4da2cde7d4e5c8a10'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ac7b81aac8d71cd6f2dedf10f637d3fe'}]",2022-06-24T09:00:54,117.123932,34.811049,117.11801051491383,34.81176163863945,体育休闲服务,运动场馆,台球厅
2513,B0FFKNMRQE,吴氏庄园,[],山东省,370000,济宁市,537,鱼台县,370827,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-24T09:00:29,116.473411,35.108015,116.46785059530514,35.10850555979422,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2514,B0FFHLEYF2,中老年棋牌室(红星东路店),红星东路35-1号附近,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;棋牌室,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1141e863a43023dfb53a4dca92f84676'}]",2022-06-24T08:59:31,116.620542,35.415718,116.61523238947866,35.41615670082825,体育休闲服务,娱乐场所,棋牌室
2515,B0GKYPE9QM,文化活动的展示平台,环城北路济宁市中医院西南侧约30米,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-24T08:46:47,116.586647,35.418202,116.58135547659656,35.41864711634666,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2516,B0HUVD1W05,小飞侠少儿篮球馆,龙山北路759号,山东省,370000,济宁市,537,邹城市,370883,18660709297,体育休闲服务;运动场馆;篮球场馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0dc13cd4f7e26911d85713dbfce6cad2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/799f12553726165bf3afab918dfbce91'}]",2022-06-24T08:32:56,116.961303,35.414756,116.95575265602152,35.41512377812868,体育休闲服务,运动场馆,篮球场馆
2517,B0FFGYBPEV,垂钓中心,曹楼村附近,山东省,370000,济宁市,537,微山县,370826,13020635688,体育休闲服务;休闲场所;垂钓园,[],2022-06-24T08:14:36,116.889837,35.07786,116.88445096995754,35.078635732433895,体育休闲服务,休闲场所,垂钓园
2518,B0HKPS8NX4,乐聚台球俱乐部,韩张路,山东省,370000,济宁市,537,梁山县,370832,18854778933,体育休闲服务;运动场馆;台球厅,[],2022-06-24T08:10:46,116.24795,35.736074,116.24239422641236,35.73614982740339,体育休闲服务,运动场馆,台球厅
2519,B0G2AOBPZT,糖果KTV,祥和宾馆,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;娱乐场所;KTV,[],2022-06-24T08:06:08,116.134644,35.698959,116.12886069155628,35.6988949680932,体育休闲服务,娱乐场所,KTV
2520,B0FFIQYSWQ,灵动瑜伽,文化路汇富名邸,山东省,370000,济宁市,537,金乡县,370828,[],体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5f700be4a0f7d4ede83932e1ffe63594'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/30c17e34c82f9fd069859c0a73ef159d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/be53e6a7f755d7fa933ef08a660ba9b2'}]",2022-06-24T08:00:02,116.319526,35.06566,116.31396021987976,35.066199935431214,体育休闲服务,运动场馆,健身中心
2521,B0H3274UP7,ATP-BURST精品健身(永润广场店),京杭路永润广场四楼,山东省,370000,济宁市,537,任城区,370811,15553757655,体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f006ae9201fd320d70f9813d6a7b11a1'}]",2022-06-24T07:56:59,116.578853,35.366519,116.57356195586463,35.36700270260749,体育休闲服务,运动场馆,健身中心
2522,B0FFJCBBSB,星力台球(贵和购物广场峄山路店),峄山北路66号贵和购物广场F4,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c4081f791f789521cfef7eeb8ee11b7b'}]",2022-06-24T07:54:14,116.9794,35.400535,116.9737818537896,35.40086620419029,体育休闲服务,运动场馆,台球厅
2523,B0H1FHFYSF,金阳奇异果采摘园,羊山镇王小山村东头,山东省,370000,济宁市,537,金乡县,370828,15820072021,体育休闲服务;休闲场所;采摘园,[],2022-06-24T07:38:54,116.264242,35.176666,116.25874339679198,35.177160216149225,体育休闲服务,休闲场所,采摘园
2524,B0FFL5245H,篮球场,公主路,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-24T07:34:33,116.594489,35.336443,116.58920691307276,35.336961213857734,体育休闲服务,体育休闲服务场所,体育休闲服务场所
2525,B0GUO762QH,葡萄采摘园,京岚线,山东省,370000,济宁市,537,曲阜市,370881,[],体育休闲服务;休闲场所;采摘园,[],2022-06-24T07:24:48,116.97694,35.481729,116.97132329187468,35.48200345155276,体育休闲服务,休闲场所,采摘园
